#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
24896201|2020-07-24T09:04:23.620000|37.614|14.952|0.0|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.1|--|2 km SE Ragalna (CT)
24896741|2020-07-24T10:46:19.910000|41.9018|15.8758|25.7|SURVEY-INGV||||ML|2.1|--|2 km W Ischitella (FG)
24902381|2020-07-25T04:35:23.870000|46.5375|14.7418|10.0|SURVEY-INGV||||ML|2.3|--|Confine Austri-Slovenia (AUSTRIA, SLOVENIA)
24904421|2020-07-25T11:27:14.300000|39.1192|15.1732|263.5|SURVEY-INGV||||ML|2.7|--|Tirreno Meridionale (MARE)
24908691|2020-07-25T21:43:47.710000|42.7333|13.1567|8.9|SURVEY-INGV||||ML|2.4|--|8 km SE Norcia (PG)
24910561|2020-07-26T08:22:46.960000|37.759|15.032|4.6|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.9|--|8 km W Milo (CT)
24910691|2020-07-26T08:27:35.950000|37.759|15.032|4.2|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.1|--|8 km W Milo (CT)
24911081|2020-07-26T08:28:46.740000|37.757|15.026|5.0|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.1|--|9 km W Milo (CT)
24910761|2020-07-26T08:28:46.830000|37.761|15.027|5.0|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.2|--|9 km W Milo (CT)
24911041|2020-07-26T08:49:50.770000|37.764|15.036|5.8|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.1|--|8 km NW Milo (CT)
24916011|2020-07-27T04:16:51.090000|42.4108|13.2498|9.3|SURVEY-INGV||||ML|2.2|--|4 km N Scoppito (AQ)
24919031|2020-07-27T14:35:11.960000|42.7777|13.1425|10.5|SURVEY-INGV||||ML|2.5|--|4 km E Norcia (PG)
24920281|2020-07-27T18:43:40.240000|39.0552|15.3258|279.3|SURVEY-INGV||||ML|2.5|--|Tirreno Meridionale (MARE)
24924591|2020-07-28T13:00:07.400000|38.5752|14.2582|8.7|SURVEY-INGV||||ML|2.1|--|Isole Eolie (Messina)
24925281|2020-07-28T15:07:52.020000|41.7087|12.616|13.7|SURVEY-INGV||||ML|2.3|--|4 km SW Albano Laziale (RM)
24926881|2020-07-28T19:13:17.530000|41.0443|12.6112|11.7|SURVEY-INGV||||ML|2.6|--|Costa Laziale meridionale (Latina)
24928021|2020-07-29T01:41:21.730000|39.6878|15.388|289.6|SURVEY-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
24928271|2020-07-29T02:40:44.660000|37.6373|16.4813|29.6|SURVEY-INGV||||ML|2.2|--|Mar Ionio Meridionale (MARE)
24932341|2020-07-29T14:24:58.520000|47.2557|11.2512|12.4|SURVEY-INGV||||ML|2.3|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
24933921|2020-07-29T17:24:33.260000|39.5962|15.4122|220.0|SURVEY-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
24934711|2020-07-29T20:26:34.750000|45.9212|11.757|11.4|SURVEY-INGV||||ML|2.7|--|2 km E Cismon del Grappa (VI)
24935541|2020-07-29T22:38:29.570000|39.2633|15.5855|290.3|SURVEY-INGV||||ML|2.8|--|Tirreno Meridionale (MARE)
24936141|2020-07-30T01:27:49.290000|39.5653|16.2508|9.2|SURVEY-INGV||||ML|2.0|--|6 km SW Tarsia (CS)
24941491|2020-07-30T17:04:16.140000|42.8065|13.1212|9.1|SURVEY-INGV||||ML|2.5|--|3 km NE Norcia (PG)
24941651|2020-07-30T17:37:08.340000|42.4757|12.8947|8.8|SURVEY-INGV||||ML|2.4|--|1 km NW Cantalice (RI)
24953891|2020-08-01T15:25:09.210000|42.7667|13.2588|11.0|SURVEY-INGV||||ML|2.2|--|3 km W Arquata del Tronto (AP)
24953981|2020-08-01T15:30:56.770000|38.2488|14.7153|131.2|SURVEY-INGV||||ML|2.3|--|Costa Siciliana nord-orientale (Messina)
24954051|2020-08-01T15:42:54.770000|42.6822|11.9632|9.4|SURVEY-INGV||||ML|2.5|--|3 km SW Castel Giorgio (TR)
24956241|2020-08-01T22:23:58.920000|42.7703|12.5157|8.2|SURVEY-INGV||||ML|2.3|--|1 km SW Massa Martana (PG)
24961541|2020-08-02T15:21:47.530000|42.7063|13.1278|11.1|SURVEY-INGV||||ML|2.7|--|9 km E Cascia (PG)
24961861|2020-08-02T16:04:54.850000|46.2657|13.6693|8.8|SURVEY-INGV||||ML|3.0|--|Confine Italia-Slovenia (SLOVENIA)
24962411|2020-08-02T17:00:31.570000|44.1343|11.6173|9.5|SURVEY-INGV||||ML|2.1|--|6 km E Palazzuolo sul Senio (FI)
24963581|2020-08-02T19:48:59.140000|46.2708|13.7017|8.5|SURVEY-INGV||||ML|2.0|--|Confine Italia-Slovenia (SLOVENIA)
24964781|2020-08-03T02:07:05.390000|40.81983|14.43067|0.1|SURVEY-INGV-OV#WinPick||||Md|2.2|--|5 km SW Ottaviano (NA)
24966191|2020-08-03T07:27:43.540000|46.5708|13.4948|7.9|SURVEY-INGV||||ML|2.3|--|V3 Tarvisio (ITALIA, AUSTRIA, SLOVENIA)
24966541|2020-08-03T08:38:18.630000|42.7435|12.5582|9.0|SURVEY-INGV||||ML|2.7|--|5 km SE Massa Martana (PG)
24966801|2020-08-03T08:56:18.270000|42.8002|13.1302|8.0|SURVEY-INGV||||ML|2.3|--|3 km E Norcia (PG)
24968911|2020-08-03T12:52:56.460000|40.0077|16.0005|20.1|SURVEY-INGV||||ML|2.0|--|2 km E Castelluccio Superiore (PZ)
24972861|2020-08-04T05:53:38.340000|42.296|13.5398|8.1|SURVEY-INGV||||ML|2.2|--|1 km NE Sant'Eusanio Forconese (AQ)
24972981|2020-08-04T06:15:29.890000|42.9258|13.1297|10.6|SURVEY-INGV||||ML|2.1|--|2 km SW Ussita (MC)
24973221|2020-08-04T06:49:46.730000|42.9243|13.1218|12.2|SURVEY-INGV||||ML|2.8|--|3 km SW Ussita (MC)
24974791|2020-08-04T10:06:43.370000|38.7675|15.5828|155.4|SURVEY-INGV||||ML|2.6|--|Tirreno Meridionale (MARE)
24975281|2020-08-04T10:40:07.210000|37.8428|14.6502|10.4|SURVEY-INGV||||ML|2.3|--|4 km W San Teodoro (ME)
24975371|2020-08-04T10:47:45.580000|42.8267|13.2048|7.0|SURVEY-INGV||||ML|2.1|--|9 km SE Castelsantangelo sul Nera (MC)
24975651|2020-08-04T11:04:42.360000|42.932|13.1322|10.3|SURVEY-INGV||||ML|2.2|--|2 km SW Ussita (MC)
24975781|2020-08-04T11:11:28.760000|37.8422|14.654|6.9|SURVEY-INGV||||ML|2.2|--|4 km W San Teodoro (ME)
24975951|2020-08-04T11:21:01.690000|42.6562|12.9415|9.9|SURVEY-INGV||||ML|2.6|--|1 km W Monteleone di Spoleto (PG)
24977601|2020-08-04T12:55:47.210000|37.8438|14.6505|8.8|SURVEY-INGV||||ML|2.3|--|4 km W San Teodoro (ME)
24978841|2020-08-04T14:43:27.140000|42.9308|13.1263|10.2|SURVEY-INGV||||ML|2.3|--|2 km SW Ussita (MC)
24978921|2020-08-04T14:56:12.440000|38.4037|15.2987|117.2|SURVEY-INGV||||ML|2.0|--|Tirreno Meridionale (MARE)
24979811|2020-08-04T17:23:51.380000|38.4993|15.2822|131.8|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
24980931|2020-08-04T23:19:46.390000|37.8592|14.6275|9.3|SURVEY-INGV||||ML|2.0|--|6 km W San Teodoro (ME)
24980961|2020-08-04T23:21:20.400000|42.7978|13.2512|10.2|SURVEY-INGV||||ML|2.1|--|5 km NW Arquata del Tronto (AP)
24981821|2020-08-05T05:14:19.580000|42.7398|12.5425|7.6|SURVEY-INGV||||ML|2.0|--|4 km SE Massa Martana (PG)
24981901|2020-08-05T05:24:07.710000|40.4523|16.1593|28.0|SURVEY-INGV||||ML|2.8|--|4 km S Accettura (MT)
24981931|2020-08-05T05:24:29.540000|42.7428|12.5568|7.6|SURVEY-INGV||||ML|2.1|--|5 km SE Massa Martana (PG)
24983451|2020-08-05T10:06:17.780000|42.7052|13.1512|10.1|SURVEY-INGV||||ML|2.0|--|8 km W Accumoli (RI)
24987121|2020-08-05T22:28:14.240000|43.0057|13.1237|7.1|SURVEY-INGV||||ML|2.3|--|4 km SW Fiastra (MC)
24992791|2020-08-06T18:28:44.280000|45.3313|7.0378|9.9|SURVEY-INGV||||ML|2.7|--|Confine Italia-Francia (FRANCIA)
24994741|2020-08-07T06:15:38.746000|36.4605|6.26221|9.8|SURVEY-INGV-A||||mb|4.8|--|Northern Algeria [Land: Algeria]
24995621|2020-08-07T08:52:31.170000|40.1823|15.9332|14.1|SURVEY-INGV||||ML|2.1|--|5 km W Castelsaraceno (PZ)
24997031|2020-08-07T11:13:37.231000|36.6539|6.33691|19.5|SURVEY-INGV-A||||mb|4.7|--|Northern Algeria [Land: Algeria]
24998171|2020-08-07T13:34:36.480000|40.1697|15.9158|23.3|SURVEY-INGV||||ML|2.6|--|7 km W Castelsaraceno (PZ)
25000781|2020-08-07T19:30:09.660000|46.3183|13.5203|10.9|SURVEY-INGV||||ML|2.0|--|Confine Italia-Slovenia (SLOVENIA)
25001081|2020-08-07T22:07:51.570000|42.3615|13.0668|9.3|SURVEY-INGV||||ML|2.3|--|5 km SE Castel Sant'Angelo (RI)
25001241|2020-08-07T22:55:47.120000|41.586|13.9903|7.9|SURVEY-INGV||||ML|2.0|--|6 km NE Acquafondata (FR)
25002411|2020-08-08T06:07:11.590000|37.4402|14.5672|7.6|SURVEY-INGV||||ML|2.0|--|5 km SE Raddusa (CT)
25002711|2020-08-08T06:53:40.700000|37.5358|16.4528|39.8|SURVEY-INGV||||ML|2.7|--|Mar Ionio Meridionale (MARE)
25003001|2020-08-08T07:38:39.370000|46.2687|13.6587|8.3|SURVEY-INGV||||ML|2.1|--|Confine Italia-Slovenia (SLOVENIA)
25009271|2020-08-08T19:44:45.920000|47.1577|10.6577|11.4|BULLETIN-INGV||||ML|3.6|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
25010141|2020-08-09T00:50:36.550000|47.1592|10.6622|11.9|SURVEY-INGV||||ML|2.8|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
25013951|2020-08-09T14:59:56.730000|46.0492|11.8283|10.3|SURVEY-INGV||||ML|2.3|--|3 km E Sovramonte (BL)
25015701|2020-08-09T19:38:33.920000|38.3978|15.4108|116.5|SURVEY-INGV||||ML|2.0|--|Costa Siciliana nord-orientale (Messina)
25015791|2020-08-09T20:08:23.970000|37.2903|15.8248|17.0|SURVEY-INGV||||ML|2.0|--|Mar Ionio Meridionale (MARE)
25017941|2020-08-10T06:16:14.240000|42.5288|13.5035|16.4|SURVEY-INGV||||ML|2.0|--|3 km SE Crognaleto (TE)
25024401|2020-08-10T20:32:52.910000|46.4238|10.8677|10.6|SURVEY-INGV||||ML|2.0|--|3 km NE Rabbi (TN)
25025251|2020-08-11T01:36:05.510000|39.2523|16.4333|15.1|BULLETIN-INGV||||Mw|3.5|--|8 km E Aprigliano (CS)
25025311|2020-08-11T01:37:35.350000|39.251|16.4313|15.9|SURVEY-INGV||||ML|2.4|--|8 km E Aprigliano (CS)
25025361|2020-08-11T01:38:02.190000|39.2547|16.4328|16.4|SURVEY-INGV||||ML|3.0|--|8 km E Aprigliano (CS)
25025861|2020-08-11T02:16:11.010000|41.9157|15.8638|29.7|SURVEY-INGV||||ML|2.4|--|2 km SW Rodi Garganico (FG)
25035211|2020-08-12T04:35:17.110000|36.4408|14.6288|10.0|SURVEY-INGV||||ML|2.2|--|Costa Ragusana (Ragusa)
25041671|2020-08-12T21:15:48.300000|46.0042|7.667|6.7|SURVEY-INGV||||ML|2.7|--|Confine Italia-Svizzera (SVIZZERA)
25044951|2020-08-13T07:54:51.070000|38.3568|15.4618|117.3|SURVEY-INGV||||ML|2.2|--|Costa Siciliana nord-orientale (Messina)
25047511|2020-08-13T13:35:21.350000|43.9355|6.5917|3.8|SURVEY-INGV||||ML|2.0|--|Near south coast of France [Land: France]
25049731|2020-08-13T20:21:44.630000|41.8202|13.6218|17.4|SURVEY-INGV||||ML|2.0|--|5 km E Balsorano (AQ)
25051881|2020-08-14T07:34:19.840000|37.753|14.952|24.1|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.1|--|11 km E Bronte (CT)
25053621|2020-08-14T10:26:01.940000|43.458|12.484|8.0|SURVEY-INGV||||ML|2.4|--|4 km E Pietralunga (PG)
25058071|2020-08-14T20:16:54.070000|42.3302|13.4708|22.4|SURVEY-INGV||||ML|2.1|--|4 km NW Fossa (AQ)
25059031|2020-08-15T01:54:45.630000|41.852|15.6552|25.2|SURVEY-INGV||||ML|2.1|--|8 km E San Nicandro Garganico (FG)
25059161|2020-08-15T02:22:04.850000|42.7273|13.2477|8.5|SURVEY-INGV||||ML|2.1|--|4 km N Accumoli (RI)
25059961|2020-08-15T05:48:52.390000|42.5078|13.3223|13.9|SURVEY-INGV||||ML|2.0|--|2 km SE Capitignano (AQ)
25065991|2020-08-15T18:14:49.240000|38.6093|14.2662|5.0|SURVEY-INGV||||ML|2.3|--|Isole Eolie (Messina)
25067371|2020-08-15T22:34:35.100000|44.4017|11.4613|31.5|SURVEY-INGV||||ML|2.2|--|5 km S Ozzano dell'Emilia (BO)
25070501|2020-08-16T10:11:33.190000|43.1332|12.5467|10.7|SURVEY-INGV||||ML|2.3|--|5 km SW Valfabbrica (PG)
25071481|2020-08-16T12:41:32.760000|38.3567|14.5923|10.3|SURVEY-INGV||||ML|2.6|--|Costa Siciliana nord-orientale (Messina)
25072831|2020-08-16T14:58:13.280000|43.1382|12.5403|10.2|SURVEY-INGV||||ML|2.1|--|6 km W Valfabbrica (PG)
25075721|2020-08-16T22:44:14.670000|44.3975|11.4882|21.1|SURVEY-INGV||||ML|2.0|--|5 km S Ozzano dell'Emilia (BO)
25075781|2020-08-16T22:49:23.000000|44.4307|11.4885|31.1|SURVEY-INGV||||ML|2.1|--|2 km SE Ozzano dell'Emilia (BO)
25075861|2020-08-16T23:05:34.070000|44.417|11.4757|29.4|SURVEY-INGV||||ML|2.3|--|3 km S Ozzano dell'Emilia (BO)
25075961|2020-08-16T23:15:53.790000|42.6607|13.2952|11.7|SURVEY-INGV||||ML|2.9|--|3 km N Amatrice (RI)
25077591|2020-08-17T05:16:27.790000|37.0897|15.36|5.1|SURVEY-INGV||||ML|2.6|--|Costa Siracusana (Siracusa)
25079201|2020-08-17T07:39:16.070000|41.1887|14.7898|9.8|SURVEY-INGV||||ML|2.3|--|5 km W Pietrelcina (BN)
25080011|2020-08-17T09:12:58.690000|41.1828|14.7743|9.7|SURVEY-INGV||||ML|2.1|--|6 km N Benevento (BN)
25080091|2020-08-17T09:25:21.200000|41.1965|14.7648|9.8|SURVEY-INGV||||ML|2.0|--|6 km S Fragneto Monforte (BN)
25083431|2020-08-17T17:04:30.420000|44.4635|11.2908|24.8|SURVEY-INGV||||ML|2.4|--|2 km S Casalecchio di Reno (BO)
25084371|2020-08-17T20:03:56.220000|41.2948|14.6805|13.3|SURVEY-INGV||||ML|2.1|--|1 km NW Pontelandolfo (BN)
25084711|2020-08-17T22:16:50.030000|41.1917|14.7948|11.0|SURVEY-INGV||||ML|2.2|--|5 km W Pietrelcina (BN)
25084751|2020-08-17T22:24:07.890000|44.332|11.4872|33.9|SURVEY-INGV||||ML|2.1|--|6 km E Monterenzio (BO)
25089971|2020-08-18T15:59:49.950000|39.1518|17.3388|18.9|BULLETIN-INGV||||Mw|3.6|--|Costa Ionica Crotonese (Crotone)
25090691|2020-08-18T17:31:09.800000|38.4532|15.5443|74.7|SURVEY-INGV||||ML|2.2|--|Tirreno Meridionale (MARE)
25091641|2020-08-18T21:10:01.510000|37.742|14.978|5.0|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.7|--|12 km W Zafferana Etnea (CT)
25093901|2020-08-19T09:28:17.090000|38.3462|11.6642|11.3|SURVEY-INGV||||ML|2.4|--|Tirreno Meridionale (MARE)
25097491|2020-08-19T18:48:34.940000|42.7998|13.2083|10.3|SURVEY-INGV||||ML|2.7|--|8 km W Arquata del Tronto (AP)
25098921|2020-08-20T03:50:54.620000|39.0053|15.7017|84.9|SURVEY-INGV||||ML|2.0|--|Costa Calabra nord-occidentale (Cosenza)
25102941|2020-08-20T14:59:57.140000|44.5562|10.2822|37.8|SURVEY-INGV||||ML|2.7|--|4 km SW Neviano degli Arduini (PR)
25104631|2020-08-20T19:47:32.550000|38.109|12.5392|8.2|SURVEY-INGV||||ML|2.2|--|Costa Siciliana nord-occidentale (Trapani)
25105791|2020-08-21T04:35:50.450000|37.2212|16.3127|23.1|SURVEY-INGV||||ML|2.4|--|Mar Ionio Meridionale (MARE)
25106461|2020-08-21T06:44:55.240000|38.7067|15.4463|175.8|SURVEY-INGV||||ML|2.7|--|Tirreno Meridionale (MARE)
25108871|2020-08-21T12:04:16.960000|43.9842|7.7122|10.1|SURVEY-INGV||||ML|2.2|--|4 km W Triora (IM)
25109971|2020-08-21T15:49:59.510000|46.2567|13.5425|9.5|SURVEY-INGV||||ML|2.8|--|Confine Italia-Slovenia (SLOVENIA)
25110411|2020-08-21T17:40:26.560000|46.9317|9.1308|9.7|SURVEY-INGV||||ML|2.0|--|Svizzera (SVIZZERA)
25115141|2020-08-22T10:50:08.230000|42.8088|13.4107|20.1|SURVEY-INGV||||ML|3.1|--|4 km N Acquasanta Terme (AP)
25115191|2020-08-22T10:52:33.220000|42.8068|13.404|18.9|SURVEY-INGV||||ML|2.5|--|4 km N Acquasanta Terme (AP)
25116721|2020-08-22T14:18:19.090000|38.1518|15.1333|7.6|SURVEY-INGV||||ML|2.1|--|Costa Siciliana nord-orientale (Messina)
25122851|2020-08-23T14:17:35.300000|42.4442|13.2077|9.5|SURVEY-INGV||||ML|2.3|--|2 km SW Cagnano Amiterno (AQ)
25124811|2020-08-23T19:20:30.150000|42.7807|13.1387|6.7|SURVEY-INGV||||ML|2.0|--|4 km E Norcia (PG)
25125941|2020-08-24T04:56:59.620000|39.3922|16.2372|7.1|SURVEY-INGV||||ML|2.0|--|5 km W Rose (CS)
25131051|2020-08-24T21:44:42.960000|43.3213|13.0372|8.0|SURVEY-INGV||||ML|2.0|--|4 km E Cerreto d'Esi (AN)
25131191|2020-08-24T23:02:07.390000|39.8733|15.7187|290.6|BULLETIN-INGV||||ML|3.5|--|Golfo di Policastro (Salerno, Potenza)
25136891|2020-08-26T00:41:01.370000|46.0218|6.9212|8.5|SURVEY-INGV||||ML|2.1|--|V3 Monte Bianco (ITALIA, FRANCIA, SVIZZERA)
25139151|2020-08-26T08:54:02.000000|44.1952|10.6533|10.7|SURVEY-INGV||||ML|2.7|--|2 km N Fiumalbo (MO)
25141941|2020-08-26T18:05:56.560000|37.759|15.066|10.2|SURVEY-INGV-CT#SeismPicker_SO-OE||||ML|2.3|--|6 km NW Milo (CT)
25142861|2020-08-27T02:46:28.060000|43.368|13.0027|6.3|BULLETIN-INGV||||Mw|3.1|--|5 km N Cerreto d'Esi (AN)
25143041|2020-08-27T02:58:14.560000|38.961|15.7098|172.3|SURVEY-INGV||||ML|2.1|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
25145221|2020-08-27T09:06:44.780000|43.3815|13.018|7.5|SURVEY-INGV||||ML|2.2|--|5 km W Poggio San Vicino (MC)
25146621|2020-08-27T11:54:48.840000|41.5983|13.9952|7.7|SURVEY-INGV||||ML|2.7|--|6 km W Scapoli (IS)
25147871|2020-08-27T14:46:51.640000|37.8947|14.413|6.4|SURVEY-INGV||||ML|2.2|--|6 km SE Mistretta (ME)
25148131|2020-08-27T15:09:43.670000|43.0203|13.3053|23.3|SURVEY-INGV||||ML|3.2|--|2 km S Sarnano (MC)
25148651|2020-08-27T15:29:10.980000|43.0223|13.2912|23.7|SURVEY-INGV||||ML|2.0|--|2 km SW Sarnano (MC)
25149791|2020-08-27T17:15:37.170000|43.0147|13.2937|24.6|SURVEY-INGV||||Mw|3.3|--|3 km S Sarnano (MC)
25152251|2020-08-28T00:32:30.010000|43.0322|13.2807|24.6|SURVEY-INGV||||ML|2.2|--|2 km W Sarnano (MC)
25152421|2020-08-28T01:08:36.770000|43.0365|13.2838|25.5|SURVEY-INGV||||ML|2.6|--|1 km W Sarnano (MC)
25152611|2020-08-28T02:16:11.550000|36.2503|12.8642|10.0|SURVEY-INGV||||ML|2.4|--|Canale di Sicilia meridionale (MARE)
25153101|2020-08-28T05:32:55.680000|45.7738|10.6797|9.8|SURVEY-INGV||||ML|2.9|--|5 km E Magasa (BS)
25154641|2020-08-28T09:19:44.530000|44.6657|9.5245|8.2|SURVEY-INGV||||ML|2.4|--|3 km NE Ferriere (PC)
25155581|2020-08-28T11:02:55.330000|42.9347|13.7618|30.6|SURVEY-INGV||||ML|2.1|--|5 km W Acquaviva Picena (AP)
25155961|2020-08-28T12:00:44.240000|41.7517|12.805|10.2|SURVEY-INGV||||ML|3.0|--|3 km NW Lariano (RM)
25156021|2020-08-28T12:04:04.080000|41.7518|12.7917|10.5|SURVEY-INGV||||ML|2.0|--|4 km NW Lariano (RM)
25156201|2020-08-28T12:27:54.700000|41.7543|12.8012|10.4|SURVEY-INGV||||ML|2.4|--|4 km NW Lariano (RM)
25158551|2020-08-28T17:55:16.850000|38.3713|15.4327|116.4|SURVEY-INGV||||ML|2.3|--|Costa Siciliana nord-orientale (Messina)
25159171|2020-08-28T19:44:56.360000|45.9943|15.4538|10.0|SURVEY-INGV||||ML|2.7|--|Confine Slovenia-Croazia (SLOVENIA, CROAZIA)
25159771|2020-08-28T22:00:31.730000|41.7538|12.7965|10.5|SURVEY-INGV||||ML|2.1|--|4 km NW Lariano (RM)
25160001|2020-08-28T22:46:19.140000|41.757|12.7992|10.8|SURVEY-INGV||||ML|2.1|--|4 km NW Lariano (RM)
25160061|2020-08-28T22:52:40.730000|41.7557|12.811|9.3|SURVEY-INGV||||ML|2.8|--|4 km NW Lariano (RM)
25160581|2020-08-29T00:24:04.520000|38.3017|15.9592|67.4|SURVEY-INGV||||ML|2.2|--|3 km W Oppido Mamertina (RC)
25161031|2020-08-29T04:24:14.570000|37.0047|16.6532|57.1|SURVEY-INGV||||ML|3.4|--|Mar Ionio Meridionale (MARE)
25164341|2020-08-29T10:59:03.230000|41.7512|12.7992|9.5|SURVEY-INGV||||ML|2.3|--|4 km NW Lariano (RM)
25164551|2020-08-29T11:35:31.800000|41.7778|12.7957|7.4|SURVEY-INGV||||ML|2.2|--|3 km SE Rocca Priora (RM)
25168051|2020-08-29T18:21:00.290000|40.9298|15.1638|12.6|BULLETIN-INGV||||ML|2.0|--|1 km W Sant'Angelo dei Lombardi (AV)
25169721|2020-08-30T01:33:07.350000|41.6912|14.8293|20.3|SURVEY-INGV||||ML|2.0|--|2 km E Ripabottoni (CB)
25171041|2020-08-30T05:13:13.940000|37.0222|16.3867|5.6|SURVEY-INGV||||ML|2.3|--|Mar Ionio Meridionale (MARE)
25176461|2020-08-30T17:25:59.550000|42.8412|13.1748|9.8|SURVEY-INGV||||ML|2.3|--|6 km S Castelsantangelo sul Nera (MC)
25177271|2020-08-30T21:27:52.250000|44.7183|9.707|26.7|SURVEY-INGV||||ML|2.1|--|1 km SE Morfasso (PC)
25181691|2020-08-31T18:26:45.520000|40.8522|15.384|9.0|SURVEY-INGV||||ML|2.3|--|1 km NE Sant'Andrea di Conza (AV)
25182431|2020-09-01T00:21:52.180000|44.5023|7.2158|11.5|SURVEY-INGV||||ML|2.0|--|3 km E Macra (CN)
25182841|2020-09-01T02:30:53.770000|41.5958|13.9972|8.7|SURVEY-INGV||||ML|2.1|--|6 km W Scapoli (IS)
25183331|2020-09-01T05:05:20.400000|44.9078|11.0787|4.3|SURVEY-INGV||||ML|2.4|--|2 km NE Mirandola (MO)
25184301|2020-09-01T07:55:01.940000|43.4245|12.4457|8.4|SURVEY-INGV||||ML|2.1|--|2 km SE Pietralunga (PG)
25184721|2020-09-01T09:22:36.370000|38.5785|15.5083|85.3|SURVEY-INGV||||ML|2.1|--|Tirreno Meridionale (MARE)
25188891|2020-09-02T01:13:22.950000|42.8582|13.4982|21.1|SURVEY-INGV||||ML|2.6|--|2 km E Roccafluvione (AP)
25189021|2020-09-02T01:16:27.210000|40.82167|14.4305|0.1|SURVEY-INGV-OV#WinPick||||Md|2.0|--|5 km SW Ottaviano (NA)
25189211|2020-09-02T02:01:15.100000|36.9917|14.9367|26.2|SURVEY-INGV||||ML|2.2|--|8 km SE Palazzolo Acreide (SR)
25189541|2020-09-02T04:03:04.040000|43.1132|13.3805|22.3|SURVEY-INGV||||ML|2.7|--|2 km NW Sant'Angelo in Pontano (MC)
25190171|2020-09-02T06:43:29.210000|42.9152|13.7613|28.6|SURVEY-INGV||||ML|2.7|--|3 km NW Spinetoli (AP)
25191191|2020-09-02T08:38:03.660000|43.4472|12.6142|55.3|SURVEY-INGV||||ML|2.9|--|3 km SW Cantiano (PU)
25193201|2020-09-02T15:44:17.080000|40.746|15.1592|335.2|SURVEY-INGV||||ML|3.1|--|4 km W Senerchia (AV)
25196431|2020-09-03T06:33:00.550000|37.4502|16.5935|19.3|SURVEY-INGV||||ML|2.4|--|Mar Ionio Meridionale (MARE)
25198721|2020-09-03T14:29:09.570000|38.3018|14.7705|145.7|SURVEY-INGV||||ML|2.1|--|Costa Siciliana nord-orientale (Messina)
25198941|2020-09-03T15:07:43.970000|38.416|15.4757|124.2|SURVEY-INGV||||ML|3.0|--|Tirreno Meridionale (MARE)
25199221|2020-09-03T15:28:01.600000|39.33|19.2722|10.0|SURVEY-INGV||||ML|2.7|--|Mar Ionio Settentrionale (MARE)
25200691|2020-09-03T20:36:36.140000|45.8733|7.0318|6.2|SURVEY-INGV||||ML|2.2|--|10 km NE Courmayeur (AO)
25201911|2020-09-04T02:21:21.380000|44.3893|12.7168|10.4|SURVEY-INGV||||ML|2.0|--|Costa Romagnola meridionale (Rimini, Forli-Cesena)
25202011|2020-09-04T02:52:33.310000|44.2228|12.7362|10.1|SURVEY-INGV||||ML|2.7|--|Costa Romagnola meridionale (Rimini, Forli-Cesena)
25203081|2020-09-04T06:55:14.940000|47.1848|11.4345|10.0|SURVEY-INGV||||ML|2.0|--|Confine Italia-Austria (AUSTRIA)
25208641|2020-09-04T23:29:33.100000|42.7812|13.1153|11.1|SURVEY-INGV||||ML|2.4|--|2 km SE Norcia (PG)
25209781|2020-09-05T06:24:29.450000|43.7678|13.2552|9.3|SURVEY-INGV||||ML|2.5|--|Costa Marchigiana Anconetana (Ancona)
25211501|2020-09-05T11:59:26.100000|47.2735|11.0047|10.0|SURVEY-INGV||||ML|2.1|--|Confine Austria-Germania (AUSTRIA, GERMANIA)
25212111|2020-09-05T14:19:32.010000|41.924|15.8477|25.4|SURVEY-INGV||||ML|2.1|--|3 km W Rodi Garganico (FG)
25214831|2020-09-05T23:35:05.490000|43.4692|12.6952|14.3|SURVEY-INGV||||ML|2.1|--|5 km E Cantiano (PU)
25215331|2020-09-06T04:14:09.960000|42.8998|13.1422|15.3|SURVEY-INGV||||ML|2.4|--|1 km W Castelsantangelo sul Nera (MC)
25215451|2020-09-06T04:55:36.750000|42.4917|15.4242|32.9|SURVEY-INGV||||ML|2.1|--|Adriatico Centrale (MARE)
25215951|2020-09-06T06:39:28.420000|39.5328|16.0705|69.7|SURVEY-INGV||||ML|2.8|--|4 km SE Fagnano Castello (CS)
25219311|2020-09-06T15:50:54.560000|42.9487|13.0062|11.3|SURVEY-INGV||||ML|2.2|--|5 km S Monte Cavallo (MC)
